iter	Logloss
592	0.08838767579
593	0.08819775608
594	0.0880989096
595	0.08791413121
596	0.08778783063
597	0.08770742363
598	0.08753320492
599	0.08747134395
600	0.0874293663
601	0.08727155717
602	0.08720875319
603	0.08714617298
604	0.08712220325
605	0.0870582165
606	0.08700210955
607	0.08693478227
608	0.08676925318
609	0.0866118543
610	0.08660440072
611	0.08655858706
612	0.08645977255
613	0.08634839511
614	0.08630682237
615	0.08628717348
616	0.08628042317
617	0.08620762958
618	0.08605591012
619	0.08584548908
620	0.0857801757
621	0.08562383172
622	0.08554638697
623	0.08548048222
624	0.08528021061
625	0.08511566716
626	0.08507125471
627	0.08503277741
628	0.08495266344
629	0.08489309343
630	0.08478684665
631	0.08478160943
632	0.08464223979
633	0.08456008528
634	0.08436502425
635	0.08431485778
636	0.08424341212
637	0.08418032577
638	0.08415254135
639	0.08406183573
640	0.08392258863
641	0.08374511996
642	0.08358879196
643	0.08340089681
644	0.08335351678
645	0.08318755081
646	0.08301158457
647	0.08299321968
648	0.08295318135
649	0.08290047885
650	0.08271068701
651	0.08267040892
652	0.08249352631
653	0.08239066801
654	0.08234398591
655	0.08220683263
656	0.08215025683
657	0.08205564062
658	0.08201502688
659	0.08192960643
660	0.08179304453
661	0.08164381315
662	0.08151204626
663	0.08144596569
664	0.08136758325
665	0.08129058071
666	0.08111687346
667	0.08102477196
668	0.08097511164
669	0.08080997147
670	0.08071920725
671	0.08065132589
672	0.08058458467
673	0.08049781629
674	0.08042883207
675	0.08033334743
676	0.08015812709
677	0.08011290481
678	0.08002830484
679	0.07998848494
680	0.07981948213
681	0.07968020306
682	0.07962225269
683	0.07947235534
684	0.07938918854
685	0.07935407841
686	0.07928745973
687	0.07917377003
688	0.07911239922
689	0.07903535939
690	0.07898151675
691	0.07892211189
692	0.07880194893
693	0.07875752049
694	0.07875145214
695	0.07867141809
696	0.07864228574
697	0.07851653925
698	0.07844015473
699	0.07831780205
700	0.07820917907
701	0.07814908161
702	0.07809294802
703	0.07796869864
704	0.07790109432
705	0.07784826396
706	0.07775814973
707	0.07764515797
708	0.07751163824
709	0.07748256449
710	0.07737040387
711	0.07730241062
712	0.07718569473
713	0.07712926279
714	0.07695601906
715	0.07684968703
716	0.07677309473
717	0.07669098817
718	0.07666552133
719	0.07660649475
720	0.07654537968
721	0.07650315162
722	0.07649190466
723	0.0764567892
724	0.07639776795
725	0.07628832982
726	0.07621989969
727	0.07615843831
728	0.07607428055
729	0.07605666688
730	0.07600460372
731	0.07594601935
732	0.07583939963
733	0.07581001154
734	0.0757404679
735	0.07561368782
736	0.07558512554
737	0.07557871621
738	0.07554549745
739	0.07551073362
740	0.07539234481
741	0.07530857598
742	0.07516854036
743	0.07506382798
744	0.07500483337
745	0.07489339733
746	0.0748724378
747	0.07481573947
748	0.07474999454
749	0.07471873108
750	0.07461370436
751	0.07459413006
752	0.07455386796
753	0.07446003493
754	0.07443968277
755	0.07442701862
756	0.0743765165
757	0.07435415044
758	0.07431191173
759	0.07421409884
760	0.07418503575
761	0.07401998083
762	0.07395782684
763	0.07389889083
764	0.07386837325
765	0.0737817434
766	0.07367659414
767	0.07362666743
768	0.07352693654
769	0.07349931728
770	0.07342538887
771	0.07333556767
772	0.07328693028
773	0.07321743992
774	0.07311120912
775	0.0730022505
776	0.07289380867
777	0.07281219227
778	0.07280583089
779	0.07276866955
780	0.07271597772
781	0.07261667838
782	0.07256824344
783	0.07247054244
784	0.0724430617
785	0.07230833789
786	0.07228581732
787	0.0722538719
788	0.07221637491
789	0.07217207967
790	0.07212973973
791	0.07210086311
792	0.07206486856
793	0.07202989695
794	0.07197891001
795	0.07194109869
796	0.07188071352
797	0.0718161194
798	0.071788319
799	0.07176453042
800	0.07173693779
801	0.07170197684
802	0.07167146992
803	0.07158788756
804	0.07156373136
805	0.0715606519
806	0.07154967665
807	0.07150079951
808	0.07141521923
809	0.07137074817
810	0.07134625099
811	0.07125512981
812	0.07119104183
813	0.07115388583
814	0.07111354913
815	0.07103745764
816	0.07098708339
817	0.07098191544
818	0.07097462169
819	0.07094411477
820	0.07092909573
821	0.07085806031
822	0.07082346165
823	0.07071897837
824	0.07068203015
825	0.0706415869
826	0.07061427665
827	0.07055380091
828	0.07043121381
829	0.07032179166
830	0.0702255931
831	0.07019933775
832	0.07015647036
833	0.07012922937
834	0.07005944598
835	0.07004392613
836	0.0700400475
837	0.06998044019
838	0.06989524884
839	0.06987025085
840	0.06981198615
841	0.06975186737
842	0.06969637311
843	0.06962481025
844	0.06955867107
845	0.06954111067
846	0.0694773317
847	0.06939104815
848	0.06936694523
849	0.06934309805
850	0.06930408265
851	0.06925846611
852	0.06916122863
853	0.06910666141
854	0.06907963886
855	0.06906381
856	0.06906132725
857	0.0690356846
858	0.06903213629
859	0.06899813434
860	0.06891137128
861	0.06889247362
862	0.06881085188
863	0.06875539492
864	0.0687066936
865	0.06865744351
866	0.06859684523
867	0.06855620485
868	0.06853397732
869	0.0685110252
870	0.06841500245
871	0.06833484053
872	0.06833103116
873	0.06822531716
874	0.06815512353
875	0.06806454579
876	0.06802729921
877	0.06798002573
878	0.06793424937
879	0.06790549529
880	0.06790082282
881	0.0678246887
882	0.06770647571
883	0.06763334647
884	0.06755468699
885	0.06751791459
886	0.06744649557
887	0.06742555735
888	0.06734033936
889	0.06729108928
890	0.06728087058
891	0.06724077363
892	0.06721098063
893	0.0671442181
894	0.06711764309
895	0.06709862288
896	0.06706335824
897	0.06704464705
898	0.06694221497
899	0.06685927194
900	0.06681426277
901	0.06679875358
902	0.06676978639
903	0.06668914497
904	0.06662806186
905	0.06652845884
906	0.06644386419
907	0.06641004871
908	0.06637027677
909	0.06635509257
910	0.06634645089
911	0.06631590135
912	0.06628883618
913	0.0662460114
914	0.06619129501
915	0.06617025557
916	0.06614538012
917	0.06603188754
918	0.06591986012
919	0.06589218225
920	0.06585178695
921	0.06583333681
922	0.06575824162
923	0.06571729223
924	0.06569701466
925	0.06566217092
926	0.06562946362
927	0.06560339475
928	0.06552292914
929	0.06540052318
930	0.06529402067
931	0.06526863908
932	0.06522872328
933	0.0652102838
934	0.06519174309
935	0.06514555116
936	0.06506497367
937	0.06502595294
938	0.06500946876
939	0.06497060254
940	0.06496201947
941	0.06494364925
942	0.06490344042
943	0.06486430248
944	0.06475179022
945	0.06471741532
946	0.06462786584
947	0.06455969145
948	0.06448520895
949	0.06441782307
950	0.06439329925
951	0.06435920673
952	0.06421378471
953	0.06418607488
954	0.0641101965
955	0.06404264013
956	0.06403719513
957	0.06393502944
958	0.06387042466
959	0.06381371035
960	0.06379171723
961	0.06375712389
962	0.06370503942
963	0.06367420751
964	0.06366276341
965	0.06356271818
966	0.06347585923
967	0.06342577801
968	0.0633939125
969	0.06332713932
970	0.06330377696
971	0.06327515075
972	0.06318461029
973	0.06317294776
974	0.06312403865
975	0.06302015209
976	0.06297620848
977	0.06290295137
978	0.06287820912
979	0.06274469472
980	0.06271015998
981	0.06265003055
982	0.06261520812
983	0.06258044962
984	0.0624791417
985	0.0624480434
986	0.06239492001
987	0.06236714624
988	0.0623322066
989	0.06230622297
990	0.06218375307
991	0.0621504384
992	0.062111748
993	0.06205709021
994	0.06202329604
995	0.06192859991
996	0.06190596213
997	0.06186644059
998	0.06184569417
999	0.06181217705
