iter	Passed	Remaining
430	4943	6526
431	4950	6509
432	4956	6490
433	4968	6479
434	4992	6484
435	5006	6475
436	5010	6455
437	5035	6460
438	5071	6480
439	5075	6460
440	5080	6439
441	5086	6421
442	5114	6431
443	5129	6423
444	5146	6419
445	5163	6413
446	5179	6407
447	5194	6400
448	5213	6397
449	5229	6391
450	5238	6377
451	5256	6372
452	5269	6363
453	5280	6350
454	5294	6341
455	5304	6328
456	5316	6317
457	5326	6303
458	5339	6293
459	5348	6278
460	5359	6266
461	5367	6250
462	5378	6238
463	5385	6221
464	5389	6201
465	5395	6183
466	5401	6165
467	5405	6145
468	5415	6130
469	5419	6111
470	5424	6092
471	5432	6077
472	5439	6060
473	5450	6048
474	5458	6033
475	5473	6025
476	5483	6012
477	5497	6003
478	5503	5986
479	5511	5971
480	5517	5952
481	5523	5936
482	5529	5919
483	5533	5899
484	5541	5883
485	5546	5866
486	5551	5848
487	5558	5832
488	5564	5814
489	5569	5797
490	5575	5780
491	5580	5761
492	5585	5744
493	5595	5731
494	5601	5714
495	5608	5699
496	5613	5680
497	5620	5665
498	5631	5654
499	5640	5640
500	5649	5627
501	5658	5613
502	5667	5600
503	5677	5587
504	5686	5573
505	5694	5559
506	5705	5547
507	5709	5530
508	5717	5515
509	5726	5502
510	5736	5489
511	5741	5472
512	5746	5455
513	5753	5440
514	5758	5422
515	5762	5404
516	5771	5391
517	5777	5376
518	5785	5362
519	5791	5346
520	5800	5332
521	5805	5316
522	5813	5302
523	5820	5287
524	5827	5272
525	5836	5259
526	5845	5246
527	5854	5233
528	5863	5220
529	5876	5211
530	5897	5208
531	5906	5196
532	5916	5184
533	5922	5168
534	5929	5153
535	5934	5137
536	5942	5123
537	5953	5112
538	5969	5105
539	6000	5111
540	6030	5116
541	6078	5136
542	6083	5119
543	6157	5161
544	6163	5145
545	6167	5128
546	6178	5116
547	6193	5108
548	6200	5093
549	6215	5085
550	6232	5078
551	6244	5068
552	6252	5054
553	6262	5042
554	6268	5025
555	6283	5017
556	6298	5009
557	6312	5000
558	6325	4989
559	6341	4982
560	6355	4973
561	6366	4962
562	6380	4952
563	6392	4941
564	6400	4928
565	6414	4918
566	6424	4906
567	6430	4890
568	6436	4875
569	6450	4866
570	6458	4852
571	6463	4836
572	6475	4825
573	6480	4809
574	6488	4795
575	6495	4781
576	6504	4768
577	6511	4754
578	6518	4739
579	6523	4724
580	6531	4710
581	6543	4699
582	6551	4686
583	6555	4669
584	6563	4656
585	6577	4646
586	6591	4637
587	6606	4629
588	6614	4615
589	6624	4603
590	6630	4588
591	6640	4576
592	6649	4563
593	6655	4549
594	6659	4533
595	6671	4522
596	6683	4511
597	6688	4496
598	6697	4483
599	6706	4471
600	6715	4458
601	6721	4443
602	6733	4432
603	6740	4419
604	6749	4406
605	6754	4391
606	6758	4375
607	6768	4363
608	6775	4350
609	6781	4335
610	6787	4321
611	6791	4305
612	6798	4291
613	6802	4276
614	6810	4263
615	6819	4251
616	6823	4235
617	6830	4222
618	6835	4207
619	6843	4194
620	6848	4179
621	6855	4166
622	6862	4152
623	6869	4139
624	6874	4124
625	6881	4111
626	6888	4097
627	6895	4084
628	6899	4069
629	6903	4054
630	6911	4041
631	6926	4033
632	6941	4024
633	6947	4010
634	6952	3996
635	6960	3983
636	6964	3969
637	6971	3955
638	6977	3942
639	6986	3929
640	6993	3917
641	7008	3908
642	7016	3895
643	7034	3888
644	7059	3885
645	7079	3879
646	7095	3871
647	7113	3864
648	7133	3858
649	7379	3973
650	7397	3965
651	7400	3950
652	7404	3934
653	7408	3919
654	7412	3904
655	7415	3888
656	7419	3873
657	7425	3859
658	7437	3848
659	7443	3834
660	7454	3822
661	7463	3810
662	7471	3797
663	7479	3784
664	7484	3770
665	7492	3757
666	7496	3742
667	7506	3730
668	7512	3716
669	7521	3704
670	7535	3694
671	7541	3680
672	7547	3667
673	7564	3658
674	7575	3647
675	7581	3633
676	7595	3623
677	7604	3611
678	7617	3601
679	7627	3589
680	7641	3579
681	7653	3568
682	7670	3560
683	7687	3551
684	7701	3541
685	7713	3530
686	7725	3519
687	7737	3508
688	7743	3495
689	7751	3482
690	7756	3468
691	7762	3454
692	7768	3441
693	7772	3427
694	7779	3414
695	7783	3399
696	7787	3385
697	7794	3372
698	7800	3358
699	7804	3344
700	7812	3332
701	7817	3318
702	7822	3304
703	7829	3292
704	7834	3278
705	7840	3264
706	7847	3252
707	7850	3237
708	7855	3224
709	7863	3211
710	7868	3198
711	7873	3184
712	7881	3172
713	7885	3158
714	7891	3145
715	7899	3133
716	7905	3120
717	7912	3107
718	7917	3094
719	7924	3081
720	7928	3068
721	7938	3056
722	7952	3046
723	8021	3058
724	8075	3063
725	8107	3059
726	8142	3057
727	8161	3049
728	8203	3049
729	8230	3044
730	8261	3040
731	8279	3031
732	8297	3022
733	8314	3013
734	8329	3003
735	8351	2995
736	8369	2986
737	8392	2979
738	8467	2990
739	8471	2976
740	8475	2962
741	8480	2948
742	8484	2934
743	8488	2920
744	8491	2906
745	8495	2892
746	8499	2878
747	8506	2865
748	8522	2855
749	8539	2846
750	8552	2835
751	8566	2825
752	8582	2815
753	8597	2805
754	8613	2795
755	8627	2784
756	8641	2774
757	8655	2763
758	8669	2752
759	8677	2740
760	8692	2729
761	8710	2720
762	8720	2708
763	8732	2697
764	8751	2688
765	8755	2674
766	8759	2661
767	8763	2647
768	8789	2640
769	8793	2626
770	8796	2612
771	8808	2601
772	8819	2590
773	8823	2576
774	8828	2563
775	8835	2550
776	8841	2537
777	8845	2523
778	8856	2512
779	8867	2501
780	8871	2487
781	8875	2474
782	8884	2462
783	8894	2450
784	8910	2440
785	8925	2430
786	8930	2417
787	8935	2403
788	8943	2391
789	8962	2382
790	8977	2372
791	8985	2359
792	8993	2347
793	9005	2336
794	9009	2323
795	9016	2310
796	9030	2300
797	9039	2288
798	9050	2276
799	9064	2266
800	9073	2254
801	9081	2242
802	9087	2229
803	9091	2216
804	9099	2204
805	9103	2191
806	9109	2178
807	9115	2165
808	9120	2153
809	9126	2140
810	9131	2127
811	9134	2114
812	9140	2102
813	9144	2089
814	9149	2076
815	9159	2065
816	9174	2054
817	9201	2047
818	9229	2039
819	9233	2026
820	9250	2016
821	9290	2011
822	9314	2003
823	9338	1994
824	9350	1983
825	9355	1970
826	9366	1959
827	9397	1952
828	9420	1943
829	9449	1935
830	9499	1931
831	9504	1919
832	9508	1906
833	9516	1894
834	9551	1887
835	9575	1878
836	9589	1867
837	9595	1855
838	9606	1843
839	9625	1833
840	9657	1825
841	9675	1815
842	9684	1803
843	9689	1790
844	9698	1778
845	9721	1769
846	9733	1758
847	9740	1746
848	9754	1734
849	9770	1724
850	9785	1713
851	9799	1702
852	9806	1689
853	9822	1679
854	9835	1667
855	9847	1656
856	9855	1644
857	9870	1633
858	9885	1622
859	9891	1610
860	9905	1599
861	9931	1590
862	9941	1578
863	9952	1566
864	9963	1554
865	9970	1542
866	9980	1531
867	9988	1519
868	9994	1506
869	10000	1494
870	10014	1483
871	10022	1471
872	10036	1460
873	10047	1448
874	10065	1437
875	10096	1429
876	10127	1420
877	10152	1410
878	10179	1401
879	10216	1393
880	10245	1383
881	10272	1374
882	10278	1361
883	10287	1349
884	10303	1338
885	10321	1328
886	10338	1317
887	10347	1305
888	10354	1292
889	10373	1282
890	10394	1271
891	10417	1261
892	10423	1249
893	10438	1237
894	10456	1226
895	10472	1215
896	10485	1204
897	10501	1192
898	10511	1180
899	10574	1174
900	10579	1162
901	10583	1149
902	10587	1137
903	10591	1124
904	10596	1112
905	10600	1099
906	10606	1087
907	10613	1075
908	10617	1062
909	10628	1051
910	10636	1039
911	10644	1027
912	10652	1015
913	10662	1003
914	10669	991
915	10680	979
916	10685	967
917	10693	955
918	10700	943
919	10707	931
920	10711	918
921	10715	906
922	10722	894
923	10726	882
924	10732	870
925	10741	858
926	10746	846
927	10756	834
928	10762	822
929	10766	810
930	10773	798
931	10777	786
932	10781	774
933	10790	762
934	10798	750
935	10806	738
936	10815	727
937	10822	715
938	10827	703
939	10838	691
940	10847	680
941	10858	668
942	10865	656
943	10879	645
944	10905	634
945	10917	623
946	10925	611
947	10936	599
948	10941	588
949	10946	576
950	10955	564
951	10968	553
952	10977	541
953	10984	529
954	10991	517
955	11007	506
956	11034	495
957	11069	485
958	11090	474
959	11113	463
960	11134	451
961	11148	440
962	11161	428
963	11175	417
964	11199	406
965	11209	394
966	11222	382
967	11243	371
968	11261	360
969	11268	348
970	11273	336
971	11282	324
972	11297	313
973	11312	301
974	11319	290
975	11335	278
976	11347	267
977	11360	255
978	11368	243
979	11371	232
980	11382	220
981	11393	208
982	11404	197
983	11419	185
984	11434	174
985	11443	162
986	11447	150
987	11458	139
988	11463	127
989	11471	115
990	11480	104
991	11485	92
992	11494	81
993	11502	69
994	11508	57
995	11512	46
996	11516	34
997	11524	23
998	11527	11
999	11540	0
