iter	Passed	Remaining
240	3827	12053
241	3867	12115
242	3887	12110
243	3903	12095
244	3916	12067
245	3928	12042
246	3942	12019
247	3959	12005
248	3968	11967
249	3978	11934
250	3993	11916
251	4015	11919
252	4036	11918
253	4066	11942
254	4097	11970
255	4134	12015
256	4156	12016
257	4176	12010
258	4201	12019
259	4228	12035
260	4249	12032
261	4272	12033
262	4288	12016
263	4307	12007
264	4318	11978
265	4328	11943
266	4343	11925
267	4357	11901
268	4375	11889
269	4389	11866
270	4403	11845
271	4415	11818
272	4433	11805
273	4441	11769
274	4449	11731
275	4462	11706
276	4476	11684
277	4491	11664
278	4507	11647
279	4515	11610
280	4523	11575
281	4538	11555
282	4552	11533
283	4565	11510
284	4576	11480
285	4583	11443
286	4590	11404
287	4603	11379
288	4617	11360
289	4632	11341
290	4642	11311
291	4652	11280
292	4662	11250
293	4668	11210
294	4680	11185
295	4694	11165
296	4703	11134
297	4717	11112
298	4728	11085
299	4732	11042
300	4736	11000
301	4740	10956
302	4744	10913
303	4750	10877
304	4760	10848
305	4775	10830
306	4779	10788
307	4783	10746
308	4787	10705
309	4790	10663
310	4794	10622
311	4799	10582
312	4807	10552
313	4821	10534
314	4837	10520
315	4847	10493
316	4857	10465
317	4871	10446
318	4879	10417
319	4892	10395
320	4906	10379
321	4922	10364
322	4931	10335
323	4936	10300
324	4943	10267
325	4953	10241
326	4964	10217
327	4977	10198
328	4986	10170
329	4996	10143
330	5012	10130
331	5038	10136
332	5064	10143
333	5101	10173
334	5119	10163
335	5137	10151
336	5156	10145
337	5172	10131
338	5182	10105
339	5197	10089
340	5210	10069
341	5226	10055
342	5242	10041
343	5249	10010
344	5260	9987
345	5271	9964
346	5286	9948
347	5302	9933
348	5315	9915
349	5323	9886
350	5333	9861
351	5337	9825
352	5341	9789
353	5353	9770
354	5368	9754
355	5379	9732
356	5386	9701
357	5390	9666
358	5394	9631
359	5398	9596
360	5404	9567
361	5410	9536
362	5419	9510
363	5428	9484
364	5433	9453
365	5441	9426
366	5447	9395
367	5459	9376
368	5471	9356
369	5478	9327
370	5487	9304
371	5494	9275
372	5505	9254
373	5514	9229
374	5523	9206
375	5535	9187
376	5542	9159
377	5548	9129
378	5557	9106
379	5569	9087
380	5574	9056
381	5578	9025
382	5583	8995
383	5587	8963
384	5592	8933
385	5595	8901
386	5599	8870
387	5608	8845
388	5621	8829
389	5629	8805
390	5640	8785
391	5647	8758
392	5653	8732
393	5659	8704
394	5665	8678
395	5673	8653
396	5683	8632
397	5691	8608
398	5700	8586
399	5707	8561
400	5715	8536
401	5723	8514
402	5730	8489
403	5737	8464
404	5742	8436
405	5746	8407
406	5750	8377
407	5754	8349
408	5758	8320
409	5768	8300
410	5786	8292
411	5790	8263
412	5794	8235
413	5797	8206
414	5801	8178
415	5805	8150
416	5809	8122
417	5813	8094
418	5820	8070
419	5830	8051
420	5839	8031
421	5846	8008
422	5852	7983
423	5859	7959
424	5867	7937
425	5876	7918
426	5885	7898
427	5892	7875
428	5902	7855
429	5907	7830
430	5913	7807
431	5923	7788
432	5938	7776
433	5947	7755
434	5950	7729
435	5954	7702
436	5958	7676
437	5962	7650
438	5966	7624
439	5969	7597
440	5977	7577
441	5987	7559
442	6004	7550
443	6060	7588
444	6096	7603
445	6130	7615
446	6143	7600
447	6170	7602
448	6194	7602
449	6258	7649
450	6327	7702
451	6363	7714
452	6386	7712
453	6404	7702
454	6431	7704
455	6452	7697
456	6478	7698
457	6504	7697
458	6518	7682
459	6532	7668
460	6551	7660
461	6572	7653
462	6595	7649
463	6617	7644
464	6671	7675
465	6684	7659
466	6702	7649
467	6721	7640
468	6736	7627
469	6753	7615
470	6771	7605
471	6829	7640
472	6843	7625
473	6852	7604
474	6866	7588
475	6897	7592
476	6908	7574
477	6924	7561
478	6947	7557
479	6966	7547
480	6986	7538
481	7001	7524
482	7014	7508
483	7033	7498
484	7054	7490
485	7080	7488
486	7101	7480
487	7118	7468
488	7141	7462
489	7169	7461
490	7194	7458
491	7230	7466
492	7248	7454
493	7268	7444
494	7288	7436
495	7316	7434
496	7344	7433
497	7365	7424
498	7386	7415
499	7404	7404
500	7420	7391
501	7433	7374
502	7443	7355
503	7454	7336
504	7462	7314
505	7473	7295
506	7485	7278
507	7494	7258
508	7505	7240
509	7514	7220
510	7523	7199
511	7531	7178
512	7541	7159
513	7555	7143
514	7564	7123
515	7570	7101
516	7577	7079
517	7583	7056
518	7588	7032
519	7597	7013
520	7607	6994
521	7618	6976
522	7626	6955
523	7633	6934
524	7639	6912
525	7648	6892
526	7658	6874
527	7665	6852
528	7669	6829
529	7675	6806
530	7680	6783
531	7684	6760
532	7692	6739
533	7700	6720
534	7713	6704
535	7722	6685
536	7728	6663
537	7735	6642
538	7741	6621
539	7746	6599
540	7755	6580
541	7761	6559
542	7771	6540
543	7777	6519
544	7785	6500
545	7794	6481
546	7798	6458
547	7807	6439
548	7812	6417
549	7818	6396
550	7838	6387
551	7842	6364
552	7846	6342
553	7849	6319
554	7855	6298
555	7860	6277
556	7864	6254
557	7868	6232
558	7873	6211
559	7878	6189
560	7883	6168
561	7889	6148
562	7895	6128
563	7906	6112
564	7910	6090
565	7916	6070
566	7923	6050
567	7931	6032
568	7939	6013
569	7945	5994
570	7953	5975
571	7966	5961
572	7977	5944
573	7984	5925
574	7988	5904
575	7992	5883
576	7998	5863
577	8005	5844
578	8015	5827
579	8026	5811
580	8038	5796
581	8048	5780
582	8054	5761
583	8062	5743
584	8070	5725
585	8123	5739
586	8171	5749
587	8208	5751
588	8232	5744
589	8271	5747
590	8292	5738
591	8314	5730
592	8330	5717
593	8348	5706
594	8368	5696
595	8401	5694
596	8422	5685
597	8441	5674
598	8461	5664
599	8484	5656
600	8504	5646
601	8523	5635
602	8543	5624
603	8560	5612
604	8570	5595
605	8597	5589
606	8637	5592
607	8661	5584
608	8677	5571
609	8695	5559
610	8718	5550
611	8732	5536
612	8749	5523
613	8762	5508
614	8769	5490
615	8780	5473
616	8795	5459
617	8810	5446
618	8820	5428
619	8826	5409
620	8840	5395
621	8845	5375
622	8879	5373
623	8883	5353
624	8888	5333
625	8892	5312
626	8896	5292
627	8903	5273
628	8913	5257
629	8919	5238
630	8939	5227
631	8948	5210
632	8967	5199
633	8979	5183
634	8990	5167
635	9000	5151
636	9007	5132
637	9013	5114
638	9026	5099
639	9044	5087
640	9062	5075
641	9079	5063
642	9094	5049
643	9105	5033
644	9116	5017
645	9125	5000
646	9139	4986
647	9173	4983
648	9195	4973
649	9225	4967
650	9257	4963
651	9305	4966
652	9339	4962
653	9403	4974
654	9437	4970
655	9458	4959
656	9485	4952
657	9500	4938
658	9518	4925
659	9534	4911
660	9552	4899
661	9571	4887
662	9585	4872
663	9590	4852
664	9598	4835
665	9603	4815
666	9608	4796
667	9615	4778
668	9623	4761
669	9638	4747
670	9650	4731
671	9655	4712
672	9663	4695
673	9671	4677
674	9682	4661
675	9687	4643
676	9700	4628
677	9711	4612
678	9718	4594
679	9728	4578
680	9740	4562
681	9749	4545
682	9755	4527
683	9767	4512
684	9778	4496
685	9785	4479
686	9793	4461
687	9797	4442
688	9800	4423
689	9807	4406
690	9814	4388
691	9821	4371
692	9835	4357
693	9845	4341
694	9860	4327
695	9879	4315
696	9885	4297
697	9946	4303
698	9963	4290
699	9978	4276
700	9984	4258
701	9995	4243
702	10001	4225
703	10011	4209
704	10015	4190
705	10029	4176
706	10045	4163
707	10059	4148
708	10067	4132
709	10081	4117
710	10092	4102
711	10107	4088
712	10125	4075
713	10132	4058
714	10149	4045
715	10162	4031
716	10177	4016
717	10210	4010
718	10244	4003
719	10260	3990
720	10275	3976
721	10294	3963
722	10309	3949
723	10327	3937
724	10343	3923
725	10355	3908
726	10370	3894
727	10396	3884
728	10426	3875
729	10463	3870
730	10488	3859
731	10531	3855
732	10550	3843
733	10591	3838
734	10606	3823
735	10621	3809
736	10647	3799
737	10670	3788
738	10680	3772
739	10707	3762
740	10727	3749
741	10747	3737
742	10764	3723
743	10783	3710
744	10802	3697
745	10839	3690
746	10860	3678
747	10916	3677
748	10944	3667
749	10960	3653
750	10981	3640
751	11000	3627
752	11058	3627
753	11072	3612
754	11095	3600
755	11116	3587
756	11139	3575
757	11151	3560
758	11167	3546
759	11184	3532
760	11209	3520
761	11228	3507
762	11250	3494
763	11276	3483
764	11301	3471
765	11320	3458
766	11349	3447
767	11394	3442
768	11413	3428
769	11431	3414
770	11437	3397
771	11454	3382
772	11478	3370
773	11504	3359
774	11525	3346
775	11550	3334
776	11566	3319
777	11588	3306
778	11603	3291
779	11621	3277
780	11642	3264
781	11660	3250
782	11676	3236
783	11692	3221
784	11713	3208
785	11729	3193
786	11747	3179
787	11754	3162
788	11771	3148
789	11793	3135
790	11813	3121
791	11827	3106
792	11845	3092
793	11867	3078
794	11884	3064
795	11900	3049
796	11911	3033
797	11926	3018
798	11946	3005
799	11965	2991
800	11986	2977
801	11996	2961
802	12001	2944
803	12011	2928
804	12016	2910
805	12026	2894
806	12040	2879
807	12056	2864
808	12062	2847
809	12118	2842
810	12135	2828
811	12143	2811
812	12156	2796
813	12175	2782
814	12192	2767
815	12223	2756
816	12260	2746
817	12291	2734
818	12314	2721
819	12333	2707
820	12366	2696
821	12395	2684
822	12412	2669
823	12428	2654
824	12456	2642
825	12477	2628
826	12492	2613
827	12505	2597
828	12522	2582
829	12546	2569
830	12566	2555
831	12590	2542
832	12616	2529
833	12634	2514
834	12650	2499
835	12669	2485
836	12688	2470
837	12706	2456
838	12722	2441
839	12737	2426
840	12754	2411
841	12763	2394
842	12767	2377
843	12771	2360
844	12782	2344
845	12786	2327
846	12793	2311
847	12798	2294
848	12804	2277
849	12812	2260
850	12816	2243
851	12828	2228
852	12833	2211
853	12841	2195
854	12846	2178
855	12857	2162
856	12863	2146
857	12868	2129
858	12879	2114
859	12883	2097
860	12891	2081
861	12895	2064
862	12900	2048
863	12909	2031
864	12914	2015
865	12924	1999
866	12928	1983
867	12940	1967
868	12946	1951
869	12951	1935
870	12959	1919
871	12970	1903
872	12978	1888
873	12992	1873
874	13006	1858
875	13022	1843
876	13028	1827
877	13038	1811
878	13042	1795
879	13050	1779
880	13059	1764
881	13075	1749
882	13091	1734
883	13107	1719
884	13111	1703
885	13118	1687
886	13129	1672
887	13141	1657
888	13153	1642
889	13176	1628
890	13191	1613
891	13203	1598
892	13207	1582
893	13210	1566
894	13222	1551
895	13229	1535
896	13239	1520
897	13253	1505
898	13259	1489
899	13268	1474
900	13277	1458
901	13285	1443
902	13300	1428
903	13324	1414
904	13330	1399
905	13335	1383
906	13340	1367
907	13345	1352
908	13378	1339
909	13411	1326
910	13435	1312
911	13442	1297
912	13450	1281
913	13466	1267
914	13488	1253
915	13517	1239
916	13536	1225
917	13552	1210
918	13559	1195
919	13585	1181
920	13613	1167
921	13640	1153
922	13691	1142
923	13700	1126
924	13716	1112
925	13719	1096
926	13731	1081
927	13765	1068
928	13793	1054
929	13814	1039
930	13826	1024
931	13838	1009
932	13855	994
933	13871	980
934	13908	966
935	13927	952
936	13946	937
937	13962	922
938	13976	907
939	13990	893
940	14003	877
941	14016	863
942	14030	848
943	14035	832
944	14048	817
945	14065	802
946	14080	788
947	14094	773
948	14112	758
949	14130	743
950	14141	728
951	14153	713
952	14166	698
953	14178	683
954	14191	668
955	14200	653
956	14205	638
957	14212	623
958	14223	608
959	14242	593
960	14261	578
961	14275	563
962	14297	549
963	14315	534
964	14335	519
965	14485	509
966	14489	494
967	14493	479
968	14497	463
969	14501	448
970	14509	433
971	14513	418
972	14517	402
973	14521	387
974	14526	372
975	14532	357
976	14537	342
977	14544	327
978	14548	312
979	14554	297
980	14559	281
981	14563	266
982	14567	251
983	14571	236
984	14576	221
985	14580	207
986	14584	192
987	14590	177
988	14598	162
989	14602	147
990	14606	132
991	14611	117
992	14615	103
993	14619	88
994	14628	73
995	14636	58
996	14650	44
997	14662	29
998	14677	14
999	14690	0
